n = 87
36 74 0.969348659003831;
36 75 0.905759162303665;
36 76 0.99163179916318;
36 77 0.989473684210526;
36 85 0.968253968253968;
36 86 1;
37 38 1;
37 39 0.960084033613445;
37 40 0.958333333333333;
37 41 0.964143426294821;
37 42 0.959780621572212;
37 43 0.96043956043956;
37 44 0.970093457943925;
37 45 0.97119341563786;
37 46 0.979381443298969;
37 49 0.974647887323944;
37 52 -0.301801801801802;
37 53 0.936254980079681;
37 54 0.960707269155206;
37 55 0.958963282937365;
37 56 0.96036036036036;
37 61 -0.2925;
37 62 0.92;
37 65 -0.404669260700389;
37 66 0.951923076923077;
37 69 0.947663551401869;
37 70 -0.289719626168224;
37 72 0.975655430711611;
37 73 0.956331877729258;
37 74 0.961805555555556;
37 75 0.892773892773893;
37 76 0.976833976833977;
37 77 0.9581589958159;
37 85 0.974137931034483;
37 86 1;
38 39 0.949152542372881;
38 40 0.951219512195122;
38 41 0.976470588235294;
38 42 1;
38 43 0.977011494252874;
38 44 1;
38 45 0.973333333333333;
38 46 0.972972972972973;
38 48 -0.273809523809524;
38 49 0.985074626865672;
38 50 0.638888888888889;
38 53 1;
38 54 0.963855421686747;
38 55 0.939024390243902;
38 56 0.954545454545455;
38 62 1;
38 65 -0.571428571428571;
38 66 0.975903614457831;
38 69 0.950617283950617;
38 72 1;
39 40 0.947236180904523;
39 41 0.946731234866828;
39 42 0.954048140043764;
39 43 0.944303797468354;
39 44 0.958515283842795;
39 45 0.954659949622166;
39 46 0.919354838709677;
39 49 0.993464052287582;
39 51 -0.283707865168539;
39 52 -0.337016574585635;
39 53 0.932530120481928;
39 54 0.95;
39 55 0.945169712793734;
39 56 0.946236559139785;
39 61 -0.320474777448071;
39 62 0.911504424778761;
39 65 -0.348958333333333;
39 66 0.946882217090069;
39 69 0.926174496644295;
39 70 -0.324858757062147;
39 72 0.959641255605381;
39 73 0.949622166246851;
39 74 0.955465587044534;
39 75 0.894179894179894;
39 76 0.981132075471698;
39 77 0.962162162162162;
39 85 0.966850828729282;
39 86 1;
40 41 0.986238532110092;
40 42 0.960954446854664;
40 43 0.964194373401535;
40 44 0.965591397849462;
40 45 0.963963963963964;
40 46 0.978021978021978;
40 49 0.985163204747775;
40 52 -0.263736263736264;
40 53 0.92156862745098;
40 54 0.963470319634703;
40 55 0.966057441253264;
40 56 0.965957446808511;
40 61 -0.295180722891566;
40 62 0.903485254691689;
40 65 -0.413654618473896;
40 66 0.961363636363636;
40 69 0.946902654867257;
40 70 -0.283707865168539;
40 72 0.971238938053097;
40 73 0.968253968253968;
40 74 0.974358974358974;
40 75 0.902857142857143;
40 76 1;
40 77 0.961904761904762;
40 85 0.966850828729282;
40 86 1;
41 42 0.967078189300412;
41 43 0.971428571428571;
41 44 0.975359342915811;
41 45 0.971764705882353;
41 46 1;
41 49 0.984615384615385;
41 51 -0.265664160401002;
41 52 -0.301020408163265;
41 53 0.927601809954751;
41 54 0.969631236442516;
41 55 0.978365384615385;
41 56 0.969512195121951;
41 61 -0.306818181818182;
41 62 0.910364145658263;
41 65 -0.422924901185771;
41 66 0.967532467532468;
41 69 0.953389830508475;
41 70 -0.308093994778068;
41 72 0.974468085106383;
41 73 0.970443349753695;
41 74 0.966911764705882;
41 75 0.91005291005291;
41 76 0.981818181818182;
41 77 0.961538461538462;
41 85 0.981220657276995;
41 86 1;
42 43 0.958997722095672;
42 44 0.96504854368932;
42 45 0.957081545064378;
42 46 0.979381443298969;
42 49 0.97910447761194;
42 51 -0.268181818181818;
42 52 -0.331002331002331;
42 53 0.937888198757764;
42 54 0.975460122699387;
42 55 0.966216216216216;
42 56 0.973929236499069;
42 61 -0.319095477386935;
42 62 0.955;
42 65 -0.430232558139535;
42 66 0.974051896207585;
42 69 0.957364341085271;
42 70 -0.292682926829268;
42 72 0.963106796116505;
42 73 0.949886104783599;
42 74 0.944852941176471;
42 75 0.912621359223301;
42 76 0.983739837398374;
42 77 0.9581589958159;
42 85 0.973684210526316;
42 86 1;
43 44 0.963470319634703;
43 45 0.962566844919786;
43 46 0.977777777777778;
43 48 -0.313186813186813;
43 49 0.98134328358209;
43 51 -0.346774193548387;
43 52 -0.389645776566757;
43 53 0.913924050632911;
43 54 0.956626506024096;
43 55 0.963172804532578;
43 56 0.963882618510158;
43 61 -0.366153846153846;
43 62 0.914191419141914;
43 65 -0.408376963350785;
43 66 0.959810874704492;
43 69 0.958236658932715;
43 70 -0.359195402298851;
43 72 0.950354609929078;
43 73 0.971264367816092;
43 74 0.963265306122449;
43 75 0.890577507598784;
43 76 0.970149253731343;
43 77 0.965317919075145;
43 80 0.659722222222222;
43 82 0.627551020408163;
43 85 1;
43 86 1;
44 45 0.982494529540481;
44 46 0.976190476190476;
44 49 0.979411764705882;
44 52 -0.309178743961353;
44 53 0.927813163481953;
44 54 0.971602434077079;
44 55 0.965357967667437;
44 56 0.950286806883365;
44 61 -0.30188679245283;
44 62 0.927272727272727;
44 65 -0.412451361867704;
44 66 0.956967213114754;
44 69 0.940357852882704;
44 70 -0.285;
44 72 0.974206349206349;
44 73 0.963718820861678;
44 74 0.954385964912281;
44 75 0.897810218978102;
44 76 0.966942148760331;
44 77 0.981981981981982;
44 85 0.982532751091703;
44 86 1;
45 46 0.952941176470588;
45 49 0.978723404255319;
45 52 -0.285714285714286;
45 53 0.927659574468085;
45 54 0.963048498845266;
45 55 0.967661691542289;
45 56 0.957894736842105;
45 61 -0.259475218658892;
45 62 0.926509186351706;
45 65 -0.40650406504065;
45 66 0.952164009111617;
45 69 0.938864628820961;
45 72 0.967462039045553;
45 73 0.964194373401535;
45 74 0.966292134831461;
45 75 0.901369863013699;
45 76 0.975409836065574;
45 77 0.974137931034483;
45 85 0.978947368421053;
45 86 1;
46 48 -0.435294117647059;
46 49 1;
46 51 -0.272727272727273;
46 52 -0.432432432432432;
46 53 1;
46 54 0.956043956043956;
46 55 0.976190476190476;
46 56 0.979166666666667;
46 62 0.928571428571429;
46 65 -0.530612244897959;
46 66 0.934782608695652;
46 69 0.977011494252874;
46 72 1;
46 74 0.714285714285714;
47 57 0.972093023255814;
47 58 0.965779467680608;
47 59 0.968421052631579;
47 60 0.734892787524366;
47 63 0.965686274509804;
47 64 0.73469387755102;
47 65 -0.467741935483871;
47 67 0.952941176470588;
47 68 0.946107784431138;
47 71 0.968932038834951;
47 77 0.653846153846154;
47 78 0.755639097744361;
47 80 0.968181818181818;
47 81 0.829166666666667;
47 82 0.966542750929368;
47 83 0.817391304347826;
47 84 0.96551724137931;
47 86 1;
48 51 0.677966101694915;
48 52 0.691256830601093;
48 79 0.686363636363636;
48 85 -0.283333333333333;
48 86 -0.333333333333333;
49 53 0.950146627565982;
49 54 0.996875;
49 55 0.969418960244648;
49 56 0.976744186046512;
49 62 0.950943396226415;
49 65 -0.376811594202899;
49 66 0.98159509202454;
49 69 0.959876543209877;
49 72 0.979166666666667;
49 73 0.977777777777778;
49 74 0.975247524752475;
49 75 0.96875;
49 76 0.989417989417989;
49 77 0.977142857142857;
49 85 0.974025974025974;
49 86 1;
50 60 0.663265306122449;
50 64 0.688524590163934;
50 65 -0.42914979757085;
50 78 0.755813953488372;
50 80 0.706730769230769;
50 81 0.760330578512397;
50 82 0.707224334600761;
50 83 0.827433628318584;
50 84 0.686507936507937;
50 86 1;
51 54 -0.269430051813472;
51 56 -0.273148148148148;
51 66 -0.292803970223325;
51 69 -0.282608695652174;
51 72 -0.282555282555283;
51 73 -0.323615160349854;
51 74 -0.277272727272727;
51 75 -0.302469135802469;
51 79 0.678260869565217;
51 85 -0.358823529411765;
52 53 -0.261538461538462;
52 54 -0.320707070707071;
52 55 -0.309192200557103;
52 56 -0.312925170068027;
52 62 -0.264615384615385;
52 66 -0.32289156626506;
52 69 -0.320754716981132;
52 72 -0.309692671394799;
52 73 -0.331521739130435;
52 74 -0.264705882352941;
52 75 -0.283582089552239;
52 79 0.641434262948207;
52 85 -0.419540229885057;
53 54 0.950892857142857;
53 55 0.933168316831683;
53 56 0.91869918699187;
53 62 0.896103896103896;
53 65 -0.391129032258065;
53 66 0.918859649122807;
53 69 0.906779661016949;
53 72 0.947033898305085;
53 73 0.893939393939394;
53 74 0.888086642599278;
53 75 0.856;
53 76 0.935222672064777;
53 77 0.883408071748879;
53 85 0.905263157894737;
53 86 1;
54 55 0.956834532374101;
54 56 0.957746478873239;
54 61 -0.327635327635328;
54 62 0.920679886685552;
54 65 -0.502183406113537;
54 66 0.974137931034483;
54 69 0.9625;
54 70 -0.306878306878307;
54 72 0.975257731958763;
54 73 0.958333333333333;
54 74 0.956349206349206;
54 75 0.912698412698413;
54 76 0.982832618025751;
54 77 0.94949494949495;
54 85 0.971153846153846;
54 86 1;
55 56 0.966960352422907;
55 62 0.934782608695652;
55 65 -0.40506329113924;
55 66 0.947242206235012;
55 69 0.951724137931034;
55 72 0.972727272727273;
55 73 0.967479674796748;
55 74 0.956730769230769;
55 75 0.970845481049563;
55 76 0.982905982905983;
55 77 0.973568281938326;
55 85 0.973214285714286;
55 86 1;
56 61 -0.32133676092545;
56 62 0.925;
56 65 -0.426356589147287;
56 66 0.957446808510638;
56 69 0.962476547842402;
56 70 -0.313397129186603;
56 72 0.954110898661568;
56 73 0.951648351648352;
56 74 0.956834532374101;
56 75 0.914081145584726;
56 76 0.964285714285714;
56 77 0.952380952380952;
56 85 0.955156950672646;
56 86 1;
57 58 0.958333333333333;
57 59 0.96045197740113;
57 60 0.678048780487805;
57 63 0.968911917098446;
57 64 0.677083333333333;
57 65 -0.576086956521739;
57 67 0.966292134831461;
57 68 0.952153110047847;
57 71 0.968609865470852;
58 59 0.940860215053763;
58 60 0.727095516569201;
58 63 0.97029702970297;
58 64 0.717889908256881;
58 65 -0.448;
58 67 0.954022988505747;
58 68 0.933467741935484;
58 71 0.970760233918129;
58 77 0.64957264957265;
58 78 0.742424242424242;
58 80 0.962790697674419;
58 81 0.809917355371901;
58 82 0.963636363636364;
58 83 0.789699570815451;
58 84 0.965384615384615;
58 86 1;
59 63 0.952380952380952;
59 64 0.616580310880829;
59 65 -0.577464788732394;
59 67 0.958904109589041;
59 68 0.941176470588235;
59 71 0.953367875647668;
59 77 0.764705882352941;
60 63 0.682926829268293;
60 64 0.950118764845606;
60 65 -0.393162393162393;
60 67 0.725075528700906;
60 68 0.737603305785124;
60 71 0.740963855421687;
60 78 0.948207171314741;
60 80 0.862385321100917;
60 81 0.965665236051502;
60 82 0.799242424242424;
60 83 0.991111111111111;
60 84 0.811764705882353;
60 86 1;
61 62 -0.276315789473684;
61 66 -0.317548746518106;
61 69 -0.318059299191375;
61 70 0.822157434402332;
61 72 -0.272965879265092;
61 73 -0.336309523809524;
61 75 -0.272727272727273;
61 80 -0.2875;
61 84 -0.281407035175879;
62 65 -0.427947598253275;
62 66 0.919889502762431;
62 69 0.910526315789474;
62 70 -0.264705882352941;
62 72 0.915119363395225;
62 73 0.916666666666667;
62 74 0.915178571428571;
62 75 0.852090032154341;
62 76 0.938775510204082;
62 77 0.93;
62 85 0.924050632911392;
62 86 1;
63 64 0.681318681318681;
63 65 -0.432835820895522;
63 67 0.987654320987654;
63 68 0.95;
63 71 0.980769230769231;
63 78 0.75;
63 79 -0.5;
64 65 -0.36322869955157;
64 67 0.713725490196078;
64 68 0.732057416267943;
64 71 0.740566037735849;
64 78 0.955223880597015;
64 80 0.880503144654088;
64 81 0.96195652173913;
64 82 0.78743961352657;
64 83 0.990521327014218;
64 84 0.819587628865979;
64 86 1;
65 66 -0.417721518987342;
65 67 -0.654205607476635;
65 68 -0.43801652892562;
65 69 -0.407258064516129;
65 71 -0.443089430894309;
65 72 -0.401606425702811;
65 73 -0.352657004830918;
65 74 -0.416058394160584;
65 75 -0.33160621761658;
65 76 -0.58955223880597;
65 77 -0.309859154929577;
65 78 -0.297101449275362;
65 80 -0.293577981651376;
65 81 -0.362962962962963;
65 82 -0.374149659863946;
65 83 -0.383561643835616;
65 84 -0.340579710144928;
65 86 -0.666666666666667;
66 69 0.953722334004024;
66 70 -0.322916666666667;
66 72 0.954918032786885;
66 73 0.964622641509434;
66 74 0.969230769230769;
66 75 0.910714285714286;
66 76 0.974789915966387;
66 77 0.935960591133005;
66 85 0.962085308056872;
66 86 1;
67 68 0.93558282208589;
67 71 0.962099125364432;
67 77 0.619834710743802;
67 78 0.753164556962025;
67 80 0.921739130434783;
67 81 0.785714285714286;
67 82 0.938931297709924;
67 83 0.863157894736842;
67 84 0.949640287769784;
68 71 0.942115768463074;
68 78 0.733333333333333;
68 80 0.924882629107981;
68 81 0.802521008403361;
68 82 0.928;
68 83 0.813084112149533;
68 84 0.925196850393701;
68 86 1;
69 70 -0.296758104738155;
69 72 0.944664031620553;
69 73 0.945578231292517;
69 74 0.943181818181818;
69 75 0.893203883495146;
69 76 0.975510204081633;
69 77 0.911504424778761;
69 85 0.936363636363636;
69 86 1;
70 72 -0.262254901960784;
70 73 -0.353623188405797;
70 74 -0.310344827586207;
70 75 -0.287037037037037;
71 77 0.651162790697674;
71 78 0.741312741312741;
71 80 0.963470319634703;
71 81 0.814345991561181;
71 82 0.967871485943775;
71 83 0.831050228310502;
71 84 0.973076923076923;
71 86 1;
72 73 0.952595936794582;
72 74 0.942028985507246;
72 75 0.915458937198068;
72 76 0.979838709677419;
72 77 0.957081545064378;
72 85 0.973913043478261;
72 86 1;
73 74 0.974820143884892;
73 75 0.913669064748201;
73 76 0.98406374501992;
73 77 0.973799126637555;
73 85 0.982062780269058;
73 86 1;
74 75 0.895348837209302;
74 76 0.988888888888889;
74 77 0.979591836734694;
74 80 0.653465346534653;
74 81 0.661417322834646;
74 82 0.692307692307692;
74 83 0.614814814814815;
74 84 0.674242424242424;
74 85 0.955752212389381;
74 86 1;
75 76 0.95850622406639;
75 77 0.946428571428571;
75 85 0.95475113122172;
75 86 1;
76 77 0.966480446927374;
76 80 0.646017699115044;
76 85 0.953488372093023;
76 86 1;
77 80 0.748148148148148;
77 82 0.645502645502645;
77 84 0.670588235294118;
77 85 0.973856209150327;
77 86 1;
78 80 0.803370786516854;
78 81 0.944700460829493;
78 82 0.769230769230769;
78 83 0.978142076502732;
78 84 0.761467889908257;
78 86 1;
79 85 -0.313829787234043;
80 81 0.87431693989071;
80 82 0.975;
80 83 0.884146341463415;
80 84 0.975845410628019;
80 86 1;
81 82 0.820175438596491;
81 83 0.968085106382979;
81 84 0.807860262008734;
81 86 1;
82 83 0.8;
82 84 0.96031746031746;
82 86 1;
83 84 0.824884792626728;
83 86 1;
84 86 1;
85 86 1]
