n = 77
49 72 0.653191489361702;
49 74 0.56993006993007;
49 75 0.621951219512195;
50 51 0.902335456475584;
50 52 0.6875;
50 53 0.529933481152993;
50 54 -0.317016317016317;
50 55 -0.367556468172485;
50 56 -0.380841121495327;
50 57 -0.308196721311475;
50 61 0.88961038961039;
50 63 -0.301587301587302;
50 66 -0.251748251748252;
50 67 0.883280757097792;
50 68 0.636916835699797;
50 71 -0.330985915492958;
50 72 0.651006711409396;
50 74 0.501650165016502;
50 75 0.573076923076923;
51 52 0.666666666666667;
51 53 0.533333333333333;
51 54 -0.381418092909535;
51 55 -0.372708757637475;
51 56 -0.430656934306569;
51 57 -0.388888888888889;
51 61 0.920997920997921;
51 63 -0.305555555555556;
51 66 -0.3125;
51 67 0.913846153846154;
51 68 0.656686626746507;
51 71 -0.323943661971831;
51 72 0.671111111111111;
51 75 0.526881720430108;
52 53 0.666666666666667;
52 54 -0.75;
52 55 -0.875;
52 56 -0.933333333333333;
52 57 -1;
52 58 -0.4375;
52 59 -0.357142857142857;
52 60 -0.666666666666667;
52 61 0.823529411764706;
52 62 -0.875;
52 63 -0.933333333333333;
52 64 -0.416666666666667;
52 65 -0.857142857142857;
52 67 0.933333333333333;
52 68 1;
52 69 -1;
52 70 -0.588235294117647;
52 71 -0.933333333333333;
53 56 -0.25;
53 61 0.523913043478261;
53 67 0.587662337662338;
53 68 0.597560975609756;
53 72 0.571428571428571;
54 55 0.733924611973392;
54 56 0.706310679611651;
54 57 0.732638888888889;
54 61 -0.377272727272727;
54 63 0.567441860465116;
54 66 0.553333333333333;
54 67 -0.35126582278481;
54 68 -0.393873085339168;
54 71 0.677551020408163;
54 72 -0.391608391608392;
54 74 -0.351351351351351;
54 75 -0.365758754863813;
55 56 0.838565022421525;
55 57 0.874587458745875;
55 60 -0.393120393120393;
55 61 -0.39484126984127;
55 62 0.573643410852713;
55 63 0.644444444444444;
55 65 0.622327790973872;
55 66 0.76510067114094;
55 67 -0.425287356321839;
55 68 -0.456238361266294;
55 71 0.850847457627119;
55 72 -0.43265306122449;
55 74 -0.367601246105919;
55 75 -0.387096774193548;
56 57 0.866894197952218;
56 60 -0.389880952380952;
56 61 -0.449519230769231;
56 62 0.527397260273973;
56 63 0.756345177664975;
56 65 0.578635014836795;
56 66 0.758169934640523;
56 67 -0.432692307692308;
56 68 -0.432071269487751;
56 71 0.822510822510823;
56 72 -0.427872860635697;
56 74 -0.36518771331058;
56 75 -0.382113821138211;
57 60 -0.366533864541833;
57 61 -0.404761904761905;
57 62 0.508417508417508;
57 63 0.83125;
57 65 0.589519650655022;
57 66 0.787610619469027;
57 67 -0.397058823529412;
57 68 -0.42443729903537;
57 71 0.879781420765027;
57 72 -0.397959183673469;
57 74 -0.380434782608696;
57 75 -0.393333333333333;
58 59 0.831460674157303;
58 62 0.538622129436326;
58 64 0.82560706401766;
58 65 0.572559366754617;
58 69 0.763440860215054;
58 70 0.837552742616034;
58 73 0.861940298507463;
59 62 0.532467532467532;
59 64 0.815217391304348;
59 65 0.561904761904762;
59 69 0.732394366197183;
59 70 0.839285714285714;
59 73 0.834355828220859;
60 63 -0.317460317460317;
60 66 -0.364238410596026;
60 71 -0.311355311355311;
60 74 0.924778761061947;
60 75 0.9;
60 76 -0.237373737373737;
61 63 -0.312741312741313;
61 65 -0.2575;
61 66 -0.338235294117647;
61 67 0.925287356321839;
61 68 0.645224171539961;
61 71 -0.342756183745583;
61 72 0.658947368421053;
61 75 0.507142857142857;
62 64 0.501035196687371;
62 65 0.732360097323601;
62 66 0.582781456953642;
62 67 -0.234604105571848;
62 68 -0.317490494296578;
62 69 0.56989247311828;
62 70 0.531872509960159;
62 71 0.689895470383275;
62 72 -0.274841437632135;
62 73 0.688644688644689;
63 65 0.522088353413655;
63 66 0.836734693877551;
63 67 -0.357142857142857;
63 68 -0.32129963898917;
63 71 0.637254901960784;
63 72 -0.283333333333333;
63 74 -0.268456375838926;
63 75 -0.313725490196078;
64 65 0.534146341463415;
64 69 0.732432432432432;
64 70 0.832323232323232;
64 73 0.866141732283465;
65 66 0.616;
65 67 -0.26813880126183;
65 68 -0.333333333333333;
65 69 0.555194805194805;
65 70 0.57345971563981;
65 71 0.640740740740741;
65 72 -0.283116883116883;
65 73 0.728260869565217;
66 68 -0.296774193548387;
66 71 0.781021897810219;
66 72 -0.296052631578947;
66 76 -0.260869565217391;
67 68 0.64367816091954;
67 71 -0.364640883977901;
67 72 0.673015873015873;
68 71 -0.415841584158416;
68 72 0.941414141414141;
69 70 0.756345177664975;
69 73 0.79144385026738;
70 73 0.861003861003861;
71 72 -0.352941176470588;
71 75 -0.304635761589404;
72 75 0.511538461538461;
74 75 0.925925925925926]
