n = 59
33 58 -0.315789473684211;
34 35 0.916897506925208;
34 36 0.714646464646465;
34 37 0.706552706552707;
34 38 0.706521739130435;
34 39 0.730909090909091;
34 40 0.677333333333333;
34 41 0.710526315789474;
34 43 0.909574468085106;
34 44 0.690176322418136;
34 45 0.72609819121447;
34 46 0.725761772853186;
34 47 0.741666666666667;
34 48 0.930835734870317;
34 49 0.955182072829132;
34 50 0.722222222222222;
34 51 0.75561797752809;
34 52 0.981818181818182;
34 53 0.859531772575251;
34 54 0.75;
34 55 0.993174061433447;
34 56 0.985347985347985;
34 57 0.741721854304636;
34 58 -0.315789473684211;
35 36 0.721179624664879;
35 37 0.717717717717718;
35 38 0.732193732193732;
35 39 0.775193798449612;
35 40 0.675070028011205;
35 41 0.717142857142857;
35 43 0.894150417827298;
35 44 0.707446808510638;
35 45 0.728767123287671;
35 46 0.728613569321534;
35 47 0.741935483870968;
35 48 0.944099378881988;
35 49 0.936416184971098;
35 50 0.717948717948718;
35 51 0.732142857142857;
35 52 0.945945945945946;
35 53 0.846153846153846;
35 54 0.722602739726027;
35 55 0.959183673469388;
35 56 0.949458483754513;
35 57 0.710344827586207;
35 58 -0.3;
36 37 0.992481203007519;
36 38 0.952038369304556;
36 39 0.930599369085173;
36 40 0.911483253588517;
36 41 0.935162094763092;
36 43 0.706172839506173;
36 44 0.948081264108352;
36 45 0.947004608294931;
36 46 0.98780487804878;
36 47 0.953316953316953;
36 48 0.714285714285714;
36 49 0.689922480620155;
36 50 0.980519480519481;
36 51 0.987113402061856;
36 52 0.735537190082645;
36 53 0.654545454545455;
36 54 0.978328173374613;
36 55 0.709876543209877;
36 56 0.691803278688525;
36 57 0.987577639751553;
37 38 0.962162162162162;
37 39 0.949640287769784;
37 40 0.906666666666667;
37 41 0.938202247191011;
37 43 0.698369565217391;
37 44 0.942211055276382;
37 45 0.946153846153846;
37 46 0.986301369863014;
37 47 0.958677685950413;
37 48 0.70919881305638;
37 49 0.680232558139535;
37 50 0.972727272727273;
37 51 0.991228070175439;
37 52 0.75;
37 53 0.672473867595819;
37 54 0.982269503546099;
37 55 0.701067615658363;
37 56 0.676258992805755;
37 57 0.992857142857143;
38 39 0.925806451612903;
38 40 0.913265306122449;
38 41 0.943548387096774;
38 43 0.702917771883289;
38 44 0.908212560386473;
38 45 0.922141119221411;
38 46 0.942708333333333;
38 47 0.95822454308094;
38 48 0.704545454545455;
38 49 0.69060773480663;
38 50 0.925373134328358;
38 51 0.944289693593315;
38 52 0.711864406779661;
38 53 0.642857142857143;
38 54 0.927444794952681;
38 55 0.708860759493671;
38 56 0.697986577181208;
38 57 0.936305732484076;
39 40 0.877076411960133;
39 41 0.88768115942029;
39 43 0.738675958188153;
39 44 0.899053627760252;
39 45 0.904761904761905;
39 46 0.938566552901024;
39 47 0.945762711864407;
39 48 0.705882352941177;
39 49 0.740072202166065;
39 50 0.898305084745763;
39 51 0.917602996254682;
39 52 0.840425531914894;
39 53 0.723684210526316;
39 54 0.9;
39 55 0.775330396475771;
39 56 0.754716981132076;
39 57 0.931818181818182;
39 58 -0.185714285714286;
40 41 0.89556135770235;
40 43 0.66580310880829;
40 44 0.858173076923077;
40 45 0.894348894348894;
40 46 0.903896103896104;
40 47 0.882506527415144;
40 48 0.694915254237288;
40 49 0.645161290322581;
40 50 0.921428571428571;
40 51 0.9;
40 52 0.716814159292035;
40 53 0.646687697160883;
40 54 0.9;
40 55 0.666666666666667;
40 56 0.657718120805369;
40 57 0.897435897435897;
40 58 -0.177777777777778;
41 43 0.699208443271768;
41 44 0.89;
41 45 0.923273657289003;
41 46 0.923913043478261;
41 47 0.926027397260274;
41 48 0.737752161383285;
41 49 0.677685950413223;
41 50 0.941176470588235;
41 51 0.959302325581395;
41 52 0.714285714285714;
41 53 0.648648648648649;
41 54 0.954861111111111;
41 55 0.725085910652921;
41 56 0.70479704797048;
41 57 0.966442953020134;
42 52 1;
42 53 1;
42 54 1;
43 44 0.672413793103448;
43 45 0.710327455919396;
43 46 0.717741935483871;
43 47 0.742021276595745;
43 48 0.88953488372093;
43 49 0.925925925925926;
43 50 0.7734375;
43 51 0.73728813559322;
43 52 0.982758620689655;
43 53 0.828382838283828;
43 54 0.734006734006734;
43 55 0.939597315436242;
43 56 0.943262411347518;
43 57 0.708474576271186;
43 58 -0.307692307692308;
44 45 0.900921658986175;
44 46 0.933823529411765;
44 47 0.899509803921569;
44 48 0.704485488126649;
44 49 0.670951156812339;
44 50 0.928104575163399;
44 51 0.930232558139535;
44 52 0.685950413223141;
44 53 0.636363636363636;
44 54 0.922600619195046;
44 55 0.690402476780186;
44 56 0.671052631578947;
44 57 0.93167701863354;
45 46 0.950124688279302;
45 47 0.931203931203931;
45 48 0.723577235772358;
45 49 0.702349869451697;
45 50 0.937931034482759;
45 51 0.955026455026455;
45 52 0.743589743589744;
45 53 0.648484848484848;
45 54 0.959247648902821;
45 55 0.720496894409938;
45 56 0.706666666666667;
45 57 0.968553459119497;
46 47 0.939632545931758;
46 48 0.726744186046512;
46 49 0.700564971751412;
46 50 0.96551724137931;
46 51 0.980716253443526;
46 52 0.737373737373737;
46 53 0.659016393442623;
46 54 0.979865771812081;
46 55 0.719063545150502;
46 56 0.7;
46 57 0.986577181208054;
46 58 -0.189189189189189;
47 48 0.736842105263158;
47 49 0.723756906077348;
47 50 0.917293233082707;
47 51 0.93732970027248;
47 52 0.758620689655172;
47 53 0.661490683229814;
47 54 0.926282051282051;
47 55 0.726114649681529;
47 56 0.727891156462585;
47 57 0.929032258064516;
48 49 0.957703927492447;
48 50 0.63716814159292;
48 51 0.737003058103975;
48 52 0.926829268292683;
48 53 0.827338129496403;
48 54 0.734317343173432;
48 55 0.955882352941177;
48 56 0.945098039215686;
48 57 0.722419928825623;
48 58 -0.236111111111111;
49 50 0.717948717948718;
49 51 0.728613569321534;
49 52 0.980952380952381;
49 53 0.863945578231292;
49 54 0.726950354609929;
49 55 1;
49 56 0.984962406015038;
49 57 0.708185053380783;
49 58 -0.290697674418605;
50 51 0.979452054794521;
50 52 0.755102040816326;
50 53 0.618181818181818;
50 54 0.965217391304348;
50 55 0.700934579439252;
50 56 0.673913043478261;
50 57 0.980392156862745;
51 52 0.754098360655738;
51 53 0.660606060606061;
51 54 0.984520123839009;
51 55 0.716049382716049;
51 56 0.697368421052632;
51 57 0.993788819875776;
52 53 0.897435897435897;
52 54 0.735537190082645;
52 55 0.982142857142857;
52 56 1;
52 57 0.700934579439252;
52 58 -0.336842105263158;
53 54 0.668769716088328;
53 55 0.875389408099688;
53 56 0.912751677852349;
53 57 0.639240506329114;
53 58 -0.239583333333333;
54 55 0.706451612903226;
54 56 0.687285223367698;
54 57 0.977346278317152;
55 56 0.993197278911565;
55 57 0.697749196141479;
55 58 -0.351648351648352;
56 57 0.676975945017182;
56 58 -0.263157894736842]
